task,stage,video_index,nominal_seed,actual_seed,success,video_size_bytes,source_status,result,client_log,server_log,video
lift_pot,stage2,9,20009,20019,true,243389,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/9_Lift_the_gray_cylindrical_metal_kitchenpot_carefully_using_arms_True.mp4
move_can_pot,stage1,0,10000,10001,true,114806,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/0_Move_the_sauce_can_with_flat_bottom_from_its_spot_to_near_the_teal_pot_for_boiling_and_cooking_True.mp4
move_can_pot,stage1,1,10001,10002,true,89639,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/1_Use_the_left_arm_to_lift_the_smooth_sauce_can,_then_move_it_next_to_the_dark_gray_pot_with_side_handles_True.mp4"
move_can_pot,stage1,2,10002,10003,true,103898,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/2_Move_the_white_sauce_can_brown_top_to_the_round_kitchenpot_with_handles_with_the_left_arm_True.mp4
move_can_pot,stage1,3,10003,10004,true,106825,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/3_Pick_the_sauce_can_with_brown_lid_up_with_the_right_arm_then_place_near_the_kitchenpot_with_flat_lid_and_knob_True.mp4
move_can_pot,stage1,4,10004,10005,true,108978,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/4_Pick_the_white_sauce_can_brown_top_up_and_move_it_next_to_the_kitchenpot_used_for_cooking_meals_True.mp4
move_can_pot,stage1,5,10005,10006,true,98796,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/5_Lift_the_red_cylindrical_sauce_can,_then_place_it_next_to_the_grey_kitchenpot_True.mp4"
move_can_pot,stage1,6,10006,10007,true,88481,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/6_Set_the_red_can_with_orange_label_right_next_to_the_medium-sized_pot_with_plastic_grips_True.mp4
move_can_pot,stage1,7,10007,10008,true,89679,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/7_Use_the_left_arm_to_move_the_red_plastic_sauce_can_beside_the_silver_kitchenpot_with_black_grips_True.mp4
move_can_pot,stage1,8,10008,10010,true,102185,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/8_Using_the_left_arm,_lift_the_brown_and_yellow_cylindrical_sauce_can_and_place_it_by_the_gray_kitchenpot_True.mp4"
move_can_pot,stage1,9,10009,10011,true,106727,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_can_pot/client/stseed-10000/visualization/move_can_pot/9_Place_the_rounded-edge_sauce_can_beside_the_gray_cylindrical_pot_after_picking_it_up_True.mp4
move_can_pot,stage2,0,20000,20000,true,97700,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/0_Lift_the_metal_can_with_plastic_lid_and_place_it_next_to_the_medium_kitchenpot_with_smooth_surface_True.mp4
move_can_pot,stage2,1,20001,20001,true,99204,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/1_Set_the_cylindrical_can_brown_round_top_right_next_to_the_kitchenpot_with_flat_lid_and_knob_True.mp4
move_can_pot,stage2,2,20002,20002,true,97357,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/2_Grab_the_cylindrical_can_brown_round_top,_move_it,_and_place_by_the_metal_kitchenpot_True.mp4"
move_can_pot,stage2,3,20003,20003,true,104941,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/3_With_the_right_arm,_grab_the_cylindrical_sauce_can_and_move_to_the_black_kitchenpot_with_flat_lid_True.mp4"
move_can_pot,stage2,4,20004,20004,true,100331,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/4_Take_the_medium_sauce_can_with_the_right_arm,_place_it_near_the_metallic_pot_with_matte_finish_True.mp4"
move_can_pot,stage2,5,20005,20005,true,113015,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/5_Grab_the_cylindrical_sauce_can,_move_it,_and_place_by_the_silver_kitchenpot_True.mp4"
move_can_pot,stage2,6,20006,20006,true,106144,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/6_Use_the_left_arm_to_pick_the_smooth_cylindrical_sauce_can_up_and_set_it_beside_the_metal_kitchenpot_with_brown_handles_True.mp4
move_can_pot,stage2,7,20007,20007,true,102559,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/7_Pick_the_cylindrical_container_for_sauce_up_and_carefully_position_it_beside_the_cylindrical_kitchenpot_True.mp4
move_can_pot,stage2,8,20008,20010,true,104469,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/8_Use_the_right_arm_to_lift_the_plastic_lid_sauce_can_and_place_it_next_to_the_gray_pot_with_blue_circular_lid_True.mp4
move_can_pot,stage2,9,20009,20011,true,100191,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/metrics/move_can_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_can_pot/client/stseed-20000/visualization/move_can_pot/9_Use_the_right_arm_to_grab_the_compact_sauce_can_with_plastic_lid_and_transfer_it_near_the_kitchenpot_used_for_cooking_meals_True.mp4
move_pillbottle_pad,stage1,0,10000,10001,true,95643,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/0_Pick_the_compact_bottle_with_teal_and_white_design_and_place_it_on_the_pad_True.mp4
move_pillbottle_pad,stage1,1,10001,10002,true,127683,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/1_Lift_the_orange_cylindrical_bottle_with_label_and_carefully_place_it_on_pad_True.mp4
move_pillbottle_pad,stage1,2,10002,10004,true,93599,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/2_Lift_the_bottle_with_bright_orange_top_with_the_left_arm_and_drop_on_pad_True.mp4
move_pillbottle_pad,stage1,3,10003,10005,true,83539,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/3_Use_the_left_arm_to_lift_the_white_bottle_with_teal_rounded_edges_and_place_it_True.mp4
move_pillbottle_pad,stage1,4,10004,10006,true,90919,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/4_Use_the_left_arm_to_pick_the_white_bottle_with_orange_label,_then_place_it_on_pad_True.mp4"
move_pillbottle_pad,stage1,5,10005,10007,true,126251,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/5_Take_the_orange_bottle_for_pills_or_liquid_and_place_it_onto_the_pad_True.mp4
move_pillbottle_pad,stage1,6,10006,10008,true,85056,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/6_Pick_the_lightweight_plastic_bottle_up_and_drop_it_onto_the_pad_True.mp4
move_pillbottle_pad,stage1,7,10007,10009,true,91571,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/7_Move_the_white_bottle_to_the_pad_and_let_it_rest_there_True.mp4
move_pillbottle_pad,stage1,8,10008,10010,true,96568,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/8_Use_the_left_arm_to_set_the_bottle_with_large_orange_label_onto_the_pad_True.mp4
move_pillbottle_pad,stage1,9,10009,10011,true,99009,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/move_pillbottle_pad/client/stseed-10000/visualization/move_pillbottle_pad/9_Place_the_medicine_bottle_with_screw_cap_on_pad_after_lifting_with_the_left_arm_True.mp4
move_pillbottle_pad,stage2,0,20000,20000,true,98882,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/client/stseed-20000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/client/stseed-20000/visualization/move_pillbottle_pad/0_Use_the_right_arm_to_grab_the_smooth_plastic_bottle_and_place_it_True.mp4
move_pillbottle_pad,stage2,1,20001,20001,true,87083,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/client/stseed-20000/metrics/move_pillbottle_pad/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/move_pillbottle_pad/client/stseed-20000/visualization/move_pillbottle_pad/1_Take_the_small_brown_bottle_and_place_it_onto_the_pad_True.mp4
